Transaction ID,Date,Time,Type,Name,Emoji,Category,Amount,Currency,Local amount,Local currency,Notes and #tags,Address,Receipt,Description,Category split,Money Out,Money In
tx_0000Atz3sgFMWwYCmZKhyz,11-05-2025,12:09:13,Card payment,Transport for London,🚆,Transport,-1.75,GBP,-1.75,GBP,"Travel charge for Saturday, 10 May",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-1.75,
tx_0000AtzfAi8zuYRpVLFdD7,11-05-2025,19:07:04,Card payment,Tesco,🍏 ,Groceries,-6.7,GBP,-6.7,GBP,,186-188 Southwark Park Road,,TESCO-STORES 6070      BERMONDSEY    GBR,,-6.7,
tx_0000Au1Tc9WtOIH6YrORsn,12-05-2025,16:06:59,Pot transfer,CCT Pot,,Savings,98,GBP,98,GBP,,,,,,,98
tx_0000Au1TnMIkFIeZ1ZdFoI,12-05-2025,16:09:01,Pot transfer,Holiday Pot,,Savings,30,GBP,30,GBP,,,,,,,30
tx_0000Au1UP46sKUD4Q0P6xd,12-05-2025,16:15:49,Pot transfer,CCT Pot,,Savings,36,GBP,36,GBP,,,,,,,36
tx_0000Au1UQQqVHdAretF9qF,12-05-2025,16:16:04,Flex,,,Transfers,-36.25,GBP,-36.25,GBP,Early payment towards Tesco,,,Flex,,-36.25,
tx_0000Au3J53s0niBO0QwNxB,13-05-2025,13:18:23,Monzo-to-Monzo,Rakshanda Ranadive,,General,2070,GBP,2070,GBP,Visa,,,,,,2070
tx_0000Au3JADxkhhx2GWWDNz,13-05-2025,13:19:19,Card payment,Ihsc0000003608449,,Bills,-2070,GBP,-2070,GBP,,Ukvi,,IHSC0000003608449      UKVI          GBR,,-2070,
tx_0000Au3JEy51BQYnamCgnR,13-05-2025,13:20:10,Pot transfer,CCT Pot,,Savings,880,GBP,880,GBP,,,,,,,880
tx_0000Au3JLQ6xsNgP84AN62,13-05-2025,13:21:20,Card payment,UK Borders Agency,🇬🇧 ,Bills,-880,GBP,-880,GBP,,,,UKBA                   LONDON        GBR,,-880,
tx_0000Au3PHsN7SgQrGSdpYo,13-05-2025,14:27:55,Pot transfer,CCT Pot,,Savings,57,GBP,57,GBP,,,,,,,57
tx_0000Au3PSdzTGuxUp44KGK,13-05-2025,14:29:52,Faster payment,Atharv Yenpure,,General,-31,GBP,-31,GBP,Balance,,,Balance,,-31,
tx_0000Au3Ssis03I91ae96MU,13-05-2025,15:08:12,Card payment,Human Forest,🚗,Transport,-6,GBP,-6,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-6,
tx_0000Au3TzOxCb99KUHM9BL,13-05-2025,15:20:37,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000Au3U6Mmr3KuHanBcGI,13-05-2025,15:21:52,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000Au49riFNBAUO0Bc1Z4,13-05-2025,23:09:50,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000Au4A1QtaXuE4KsVXls,13-05-2025,23:11:35,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000Au7fI7FEXZw35obZcf,15-05-2025,15:46:06,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000Au7fRkywATyGottdzd,15-05-2025,15:47:50,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000Au7tWXTPDcXtL1uYpm,15-05-2025,18:25:34,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000Au7thXeIuDCAvbghKT,15-05-2025,18:27:33,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000Au7tvgttJ1DrRXSMfj,15-05-2025,18:30:07,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000Au7u5LbrJrzAw1LLxx,15-05-2025,18:31:52,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000Au8586c8czMzh2QGR7,15-05-2025,20:35:37,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000Au85FFnordc81eJfu5,15-05-2025,20:36:54,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000Au8t2a7L1BpHFLDh2H,16-05-2025,05:54:52,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000Au8tDTnWr0e5axCBJj,16-05-2025,05:56:50,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000Au8tgiGEA0e2rud638,16-05-2025,06:02:07,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000Au8toTpHiBVCDR0vdR,16-05-2025,06:03:31,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000Au9Qz0F5LCR1gIyf6h,16-05-2025,12:15:11,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000Au9R6eMEakvmarTR0k,16-05-2025,12:16:34,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000Au9RMJ8JGubovjv9f8,16-05-2025,12:19:24,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000Au9RUGDfzIngAG7sAr,16-05-2025,12:20:50,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AuEHldNh6DYTWFsOTR,18-05-2025,20:25:29,Card payment,Barrio,🍸,Eating out,-16.5,GBP,-16.5,GBP,,141-143 Shoreditch High Street,,Barrio Shoreditch      London        GBR,,-16.5,
tx_0000AuFzIJeLyGPnANWoPy,19-05-2025,16:07:55,Card payment,Google,💻,Entertainment,0,GBP,0,USD,Active card check,,,GOOGLE *PAYMENTS TEMP  cc@google.com IRL,,0,
tx_0000AuGFjUIu4AripEkGwc,19-05-2025,19:12:07,Card payment,Tesco,🍏 ,Groceries,-0.49,GBP,-0.49,GBP,,186-188 Southwark Park Road,,TESCO-STORES 6070      BERMONDSEY    GBR,,-0.49,
tx_0000AuGRoK8aUUtjrU6GrR,19-05-2025,21:27:27,Pot transfer,CCT Pot,,Savings,154,GBP,154,GBP,,,,,,,154
tx_0000AuGRriEtL0nEOzXf2Q,19-05-2025,21:28:03,Pot transfer,Holiday Pot,,Savings,50,GBP,50,GBP,,,,,,,50
tx_0000AuGRvPsVXt5Gon3EN0,19-05-2025,21:28:43,Flex,,,Transfers,-222.41,GBP,-222.41,GBP,"Early payment towards Tesco, The Royal Bake and 2 more",,,Flex,,-222.41,
tx_0000AuI6m2YLBoS7oKyWRN,20-05-2025,16:41:09,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AuI6wu5F1EZbAn4t2w,20-05-2025,16:43:07,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AuIZiENcAlIKzLN106,20-05-2025,22:05:24,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AuIZqU9pOZw6EoT4b3,20-05-2025,22:06:54,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AuIZry19rTfL8Z7Rr7,20-05-2025,22:07:10,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AuIa1PnbwLtPIXvFvm,20-05-2025,22:08:52,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AuK4Li2n0W684h5tfl,21-05-2025,15:23:24,Card payment,Human Forest,🚗,Transport,-6,GBP,-6,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-6,
tx_0000AuK4ljExBNUkNy2JQP,21-05-2025,15:28:06,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AuK4unx12P4RTJpmZF,21-05-2025,15:29:45,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AuK5fFvrKszXhmaBAf,21-05-2025,15:38:08,Card payment,Tesco,🍏 ,Groceries,-5.95,GBP,-5.95,GBP,,34 Tabard Street,,TESCO STORES 5518      LONDON        GBR,,-5.95,
tx_0000AuKaMjoH7lYGezFcfZ,21-05-2025,21:22:09,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AuKaWCdbJRi2htVh33,21-05-2025,21:23:52,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AuM9Zgu2w022oQ8PfG,22-05-2025,15:31:23,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AuM9gwqO44biLpP4Zl,22-05-2025,15:32:41,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AuMgcYYHjkTSCzuLEw,22-05-2025,21:41:40,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AuMgn78O11MXvRgyll,22-05-2025,21:43:34,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AuMgoAPJKf2rkIL442,22-05-2025,21:43:45,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AuMgxl7qBTfauCQFHt,22-05-2025,21:45:30,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AuNPHEFmVTvnsayAtd,23-05-2025,06:02:02,Card payment,Transport for London,🚆,Transport,-3.5,GBP,-3.5,GBP,"Travel charge for Friday, 23 May","Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-3.5,
tx_0000AuOKTt4qFJpvYqSNBR,23-05-2025,16:43:00,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AuOKdU0qI3nf7rbaxW,23-05-2025,16:44:44,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AuOcoFFVJryS4NbOK1,23-05-2025,20:08:23,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AuOcvYLsh5EvLL4Nec,23-05-2025,20:09:42,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AuQ01hTaAulzUsQELb,24-05-2025,12:03:14,Pot transfer,Holiday Pot,,Savings,50,GBP,50,GBP,,,,,,,50
tx_0000AuQ8HKVq7WJI7QTIep,24-05-2025,13:35:42,Pot transfer,Holiday Pot,,Savings,100,GBP,100,GBP,,,,,,,100
tx_0000AuQ8JoytoEebnZIWRt,24-05-2025,13:36:09,Monzo-to-Monzo,Rakshanda Ranadive,,Gifts,-100,GBP,-100,GBP,Gift 🎁,,,,,-100,
tx_0000AuSNcI5oCQeMLtai0Z,25-05-2025,15:36:59,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AuSNisMEHTGteXGJMJ,25-05-2025,15:38:11,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AuSNjnbRRZPV8Rs1mT,25-05-2025,15:38:21,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AuSNsDQrILwUi0NYDB,25-05-2025,15:39:52,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AuSwPg4vCtIPAfckj3,25-05-2025,22:06:53,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AuSwaVWmm3VlrvGnZJ,25-05-2025,22:08:50,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AuSwb3DTWMP7PTAhiE,25-05-2025,22:08:56,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AuSwkB9TO0Uenj8XbN,25-05-2025,22:10:35,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AuUSOOsj38RE9qfeld,26-05-2025,15:39:55,Card payment,Human Forest,🚗,Transport,-6,GBP,-6,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-6,
tx_0000AuUSTFxldXCxfmNjQQ,26-05-2025,15:40:48,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AuUSan7Ul5Ep430xNJ,26-05-2025,15:42:10,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AuUnCZa3Xm3RPtwphC,26-05-2025,19:33:05,Faster payment,Apurv Renake,,Expenses,-5.99,GBP,-5.99,GBP,Revolute Self,,,Revolute Self,,-5.99,
tx_0000AuV10CFNrz3CrgWtyW,26-05-2025,22:07:43,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AuV1BQliDgyKwylxjd,26-05-2025,22:09:45,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AuVRk2R1HWBYlhUiIM,27-05-2025,03:07:20,Direct Debit,PureGym,,Personal care,-28.99,GBP,-28.99,GBP,4.60038E+15,,,4.60038E+15,,-28.99,
tx_0000AuWYHAaWmZcZu2Vm5Z,27-05-2025,15:55:16,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AuWYRN5DBJ6HAiUBvu,27-05-2025,15:57:07,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AuWurWyxCIAAMOcXMP,27-05-2025,20:08:21,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AuWuyYY5lqkITir7zd,27-05-2025,20:09:37,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AuYbrHfYcWtaRuhU13,28-05-2025,15:44:50,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AuYbyUt9ryebW8AU0P,28-05-2025,15:46:08,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AuZFQP5CwdGUx7Igp1,28-05-2025,23:08:11,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AuZFZpW02YIYhiFuFP,28-05-2025,23:09:53,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AuadU0zF4HHv25KisD,29-05-2025,15:12:27,Card payment,Iceland,❄️ ,Groceries,-1.69,GBP,-1.69,GBP,,222-226 Southwark Park Road,,ICELAND                BERMONDSEY    GBR,,-1.69,
tx_0000AuadWsQJMZBCSwTyHx,29-05-2025,15:12:59,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AuadfD0IjGWXAFfAg6,29-05-2025,15:14:29,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AuagZezm2o300exbwy,29-05-2025,15:47:06,Card payment,Human Forest,🚗,Transport,-3,GBP,-3,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-3,
tx_0000AuaggK1qObjt60egTJ,29-05-2025,15:48:18,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AuagnzqHKhVkoU5quf,29-05-2025,15:49:41,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AubH4CFGaDbwXJED4r,29-05-2025,22:36:00,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AubHE1uRrlPTNOBCJo,29-05-2025,22:37:46,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AubP7IBzj8xIRgq3ov,30-05-2025,00:06:12,Bacs (Direct Credit),Accor Hotels,,Income,1263.8,GBP,1263.8,GBP,2193    01013514,,,2193    01013514,,,1263.8
tx_0000AubrPU417rah0RGsXz,30-05-2025,05:23:13,Card payment,Klarna,💳,Bills,-15.18,GBP,-15.18,GBP,,,,Klarna*Amazon          London        GBR,,-15.18,
tx_0000Aud7HSwlBiBp5OIXrQ,30-05-2025,19:55:46,Faster payment,Apurv Renake,,Rent,-525,GBP,-525,GBP,Rent June,,,Rent June,,-525,
tx_0000Audc4oSkyfhfZXQ0Dy,31-05-2025,01:40:50,Flex,,,Income,26.95,GBP,26.95,GBP,Returned from Flex for Amazon,,,Flex,,,26.95
tx_0000AudfiLNwo49AFOvvLo,31-05-2025,02:21:36,Card payment,Transport for London,🚆,Transport,-11.6,GBP,-11.6,GBP,"Travel charge for Friday, 30 May","Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-11.6,
tx_0000AudzqeCcj4yRSC66nx,31-05-2025,06:07:12,monzo_paid,,,Bills,-7,GBP,-7,GBP,,,,Perks,,-7,
tx_0000AueTNmgV6oBlgknCpX,31-05-2025,11:38:08,Pot transfer,Holiday Pot,,Savings,-700,GBP,-700,GBP,,,,,,-700,
tx_0000Aufy7mVZHugON7oCig,01-06-2025,04:57:18,overdraft,,,General,-0.23,GBP,-0.23,GBP,This is the charge for your May 2025 overdraft,,,May overdraft fees,,-0.23,
tx_0000AuhIK8XrND6HBolniD,01-06-2025,20:18:21,Pot transfer,CCT Pot,,Savings,-26,GBP,-26,GBP,,,,,,-26,
tx_0000AuhILLktk9NG6J0dIT,01-06-2025,20:18:34,Pot transfer,Holiday Pot,,Savings,50,GBP,50,GBP,,,,,,,50
tx_0000AuhIUMOCkua1iigM65,01-06-2025,20:20:11,Card payment,Look Fantastic,💄,Shopping,0,GBP,0,GBP,Active card check,7-9 Sunbank Lane  Ringway,,lookfantastic          Manchester    GBR,,0,
tx_0000AuhKO7h6g8pIJag2h1,01-06-2025,20:41:29,Card payment,Look Fantastic,💄,Shopping,-37.36,GBP,-37.36,GBP,,7-9 Sunbank Lane  Ringway,,lookfantastic          Manchester    GBR,,-37.36,
tx_0000AuiMAIF53iO2W3SMWR,02-06-2025,08:36:06,Faster payment,Remitly UK,,General,-44.88,GBP,-44.88,GBP,R58774681154,,,R58774681154,,-44.88,
tx_0000AuiMI3XTbpAz3SBivx,02-06-2025,08:37:30,Pot transfer,Holiday Pot,,Savings,50,GBP,50,GBP,,,,,,,50
tx_0000AuifghpLMuEyh2C3ZS,02-06-2025,12:14:51,Card payment,Iceland,❄️ ,Groceries,-7,GBP,-7,GBP,,222-226 Southwark Park Road,,ICELAND                BERMONDSEY    GBR,,-7,
tx_0000AuiwtQMNJxIRlHWflF,02-06-2025,15:27:38,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000Auix43uB9DcnTW1iNe,02-06-2025,15:29:34,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AujRhY7xiFmXTqJIh7,02-06-2025,21:12:51,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AujRrDjaOBEPzB82C1,02-06-2025,21:14:36,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AuoRJUDfYwAswQIRY9,05-06-2025,07:02:03,Pot transfer,Holiday Pot,,Savings,100,GBP,100,GBP,,,,,,,100
tx_0000AuoRNOJ1UWRFbvg8fM,05-06-2025,07:02:45,Faster payment,Apurv Renake,,Bills,-51.51,GBP,-51.51,GBP,Gas Elect,,,Gas Elect,,-51.51,
tx_0000AuokB3TV0r8gtLwsjZ,05-06-2025,10:33:26,Card payment,British Gas,🇬🇧💨,Bills,-20,GBP,-20,GBP,,Bgs Finance,,BRITISH GAS            LEEDS         GBR,,-20,
tx_0000Aup8u2rYX5KSyRXjXf,05-06-2025,15:10:29,Card payment,Human Forest,🚗,Transport,-3,GBP,-3,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-3,
tx_0000Aup9O3TSp9RqWoDVx3,05-06-2025,15:15:54,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000Aup9XD3CaXbbe0U3TV,05-06-2025,15:17:33,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000Auppk3lyafh9HJGgbJ,05-06-2025,23:10:29,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AuppqZ5P55z1NWKSot,05-06-2025,23:11:40,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AurFnMQaTplm99RWQT,06-06-2025,15:37:08,Card payment,Human Forest,🚗,Transport,-3,GBP,-3,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-3,
tx_0000AurG7NAtPfb0Fqe0kz,06-06-2025,15:40:45,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AurGIQSHYZJxacNmK1,06-06-2025,15:42:45,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000Aurbp9tWFQCgIO7HoT,06-06-2025,19:43:58,Card payment,Tesco,🍏 ,Groceries,-8.25,GBP,-8.25,GBP,,Jamaica Road,,TESCO STORES 4359      LONDON        GBR,,-8.25,
tx_0000Aus8DkXOrF7FiaKt3C,07-06-2025,01:46:58,Flex,,,Income,65.93,GBP,65.93,GBP,Returned from Flex for Grind,,,Flex,,,65.93
tx_0000AushdBEgEF4zKO0iGo,07-06-2025,08:23:44,Pot transfer,CCT Pot,,Savings,-65,GBP,-65,GBP,,,,,,-65,
tx_0000Aushs5OuCowXIosrNh,07-06-2025,08:26:26,Card payment,The Cinema Society,,General,-15.98,GBP,-15.98,GBP,,"Unit 3, 5 West Hill Aspley Guise",,THE CINEMA SOCIETY     +441908752260 GBR,,-15.98,
tx_0000Ausw3pInHh4EVhdSQm,07-06-2025,11:05:26,Card payment,Transport for London,🚆,Transport,-1.75,GBP,-1.75,GBP,"Travel charge for Friday, 6 Jun",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-1.75,
tx_0000AutFaF9McGMjDHxcR7,07-06-2025,14:44:11,Card payment,Primark,👕,Shopping,-69,GBP,-69,GBP,,"Stratford, 127- 128 The Arcade",,PRIMARK 671            STRATFORD     GBR,,-69,
tx_0000AutS7KXIoJnCpTxg5D,07-06-2025,17:04:37,Card payment,Vasantha Vilas,🍽,Eating out,-13.48,GBP,-13.48,GBP,,206 High Street North,,Vasantha Vilas         London        GBR,,-13.48,
tx_0000Auv7OYRKf0zI3QG6sL,08-06-2025,12:21:51,Card payment,Transport for London,🚆,Transport,-6.1,GBP,-6.1,GBP,"Travel charge for Saturday, 7 Jun",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-6.1,
